name,kind,dom,ctry,cat,scat,spec,ext,desc,deleted,new,SISO,alt
OTHER_PLAT_LAND_CIV_MOTORCYCLE,1,1,0,80,0,0,0,Motorcycle,0,1,1,0
OTHER_PLAT_LAND_CIV_MOTORCYCLE_STREET,1,1,0,80,1,0,0,Motorcycle Street,0,1,1,OTHER_PLAT_LAND_CIV_MOTORCYCLE
OTHER_PLAT_LAND_CIV_MOTORCYCLE_TRAIL,1,1,0,80,2,0,0,Motorcycle Trail,0,1,1,OTHER_PLAT_LAND_CIV_MOTORCYCLE
OTHER_PLAT_LAND_CIV_SCOOTER,1,1,0,80,3,0,0,Motor Scooter,0,1,1,OTHER_PLAT_LAND_CIV_MOTORCYCLE
OTHER_PLAT_LAND_CIV_CAR_SEDAN,1,1,0,81,0,0,0,Car Sedan,0,1,1,0
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ALT_ELECTRIC_CAR,1,1,0,81,1,0,0,Car Sedan - Alternative Electric Car,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ALT_HYBRID,1,1,0,81,2,0,0,Car Sedan - Alternative Hybrid,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ALT_NATURAL_GAS,1,1,0,81,3,0,0,Car Sedan - Alternative Natural Gas,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ANTIQUE,1,1,0,81,4,0,0,Car Sedan - Antique,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_CITY_CAR,1,1,0,81,5,0,0,Car Sedan - City Car,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_CLASSIC,1,1,0,81,6,0,0,Car Sedan - Classic,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_COMPACT,1,1,0,81,7,0,0,Car Sedan - Compact,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_COMPACT_LUX,1,1,0,81,8,0,0,Car Sedan - Compact Luxury,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_FULL_SIZE,1,1,0,81,9,0,0,Car Sedan - Full-Size,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_FULL_SIZE_LUX,1,1,0,81,10,0,0,Car Sedan - Full-Size Luxury,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_FULL_SIZE_LUX_PERF,1,1,0,81,11,0,0,Car Sedan - Full-Size Luxury Performance,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_FULL_SIZE_LUX_CONV,1,1,0,81,12,0,0,Car Sedan - Full-Size Luxury Convertible,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_FULL_SIZE_CONV,1,1,0,81,13,0,0,Car Sedan - Full-Size Convertible,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_GRAND_TOURER,1,1,0,81,14,0,0,Car Sedan - Grand Tourer,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_MICROCAR,1,1,0,81,15,0,0,Car Sedan - Microcar,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_MID_SIZE,1,1,0,81,16,0,0,Car Sedan - Mid-Size,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_MID_SIZE_LUX,1,1,0,81,17,0,0,Car Sedan - Mid-Size Luxury,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_MID_SIZE_LUX_PERF,1,1,0,81,18,0,0,Car Sedan - Mid-Size Luxury Performance,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_MUSCLE_CAR,1,1,0,81,19,0,0,Car Sedan - Muscle Car,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ROADSTER_CONV,1,1,0,81,20,0,0,Car Sedan - Roadster Convertible,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ROADSTER_HT,1,1,0,81,21,0,0,Car Sedan - Roadster Hardtop,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_ROADSTER_RAGTOP,1,1,0,81,22,0,0,Car Sedan - Roadster Ragtop,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SPORTS_CAR_CONV,1,1,0,81,23,0,0,Car Sedan - Sports Car Convertible,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SPORTS_CAR_HT,1,1,0,81,24,0,0,Car Sedan - Sports Car Hardtop,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SPORTS_CAR_REM_HT,1,1,0,81,25,0,0,Car Sedan - Sports Car Removable Hardtop,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SPORTS_CAR_SEMI_CONV,1,1,0,81,26,0,0,Car Sedan - Sports Car Semi Convertible,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SPORTS_CAR_T_TOP,1,1,0,81,27,0,0,Car Sedan - Sports Car T-Top,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SWAGON,1,1,0,81,28,0,0,Car Sedan - Station Wagon,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SWAGON_LUX,1,1,0,81,29,0,0,Car Sedan - Station Wagon Luxury,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SUBCOMPACT,1,1,0,81,30,0,0,Car Sedan - Subcompact,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_CAR_SEDAN_SUPER_CAR_EXOTIC,1,1,0,81,31,0,0,Car Sedan - Super Car Exotic Sports,0,1,1,OTHER_PLAT_LAND_CIV_CAR_SEDAN
OTHER_PLAT_LAND_CIV_BUS,1,1,0,82,0,0,0,Bus,0,1,1,0
OTHER_PLAT_LAND_CIV_COMMUTER,1,1,0,82,1,0,0,Commuter,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_AIRPORT_TRANSPORT,1,1,0,82,2,0,0,Airport Transport,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_ARTICULATED,1,1,0,82,3,0,0,Articulated,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_DOUBLE_DECKER,1,1,0,82,4,0,0,Double Decker,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_GUIDED,1,1,0,82,5,0,0,Guided,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_KNEELING,1,1,0,82,6,0,0,Kneeling,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_MIDIBUS,1,1,0,82,7,0,0,Midibus,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_MINIBUS,1,1,0,82,8,0,0,Minibus,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_MINI_WHEELCHAIR,1,1,0,82,9,0,0,Mini wheelchair,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_MOTORCOACH,1,1,0,82,10,0,0,Motorcoach,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_PRISON_BUS,1,1,0,82,11,0,0,Prison Bus,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_SCHOOLBUS,1,1,0,82,12,0,0,Schoolbus,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_SCHOOL_WHEELCHAIR,1,1,0,82,13,0,0,School wheelchair,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_TOUR,1,1,0,82,14,0,0,Tour,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_TRAM_PARKING_LOT,1,1,0,82,15,0,0,Tram Parking Lot,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_TROLLEY,1,1,0,82,16,0,0,Trolley,0,1,1,OTHER_PLAT_LAND_CIV_BUS
OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK,1,1,0,83,0,0,0,Single Unit Cargo Truck,0,1,1,0
OTHER_PLAT_LAND_CIV_MINI_PICKUP_TRUCK,1,1,0,83,1,0,0,Mini Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK,1,1,0,83,2,0,0,Mid-Size Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_WITH_BOXES,1,1,0,83,2,0,1,Mid-Size Pickup Truck With Boxes,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_WITH_CANS,1,1,0,83,2,0,2,Mid-Size Pickup Truck With Cans,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_12_7MM_IN_BED,1,1,0,83,2,0,3,Mid-Size Pickup Truck 12.7mm machine gun mounted in bed,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_SHOOTER_AK74,1,1,0,83,2,0,4,Mid-Size Pickup Truck Shooter with AK-74,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_50_CAL_IN_BED,1,1,0,83,2,0,5,Mid-Size Pickup Truck 50 Cal mounted in the bed,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_60_MM_MORTAR_IN_BED,1,1,0,83,2,0,6,Mid-Size Pickup Truck 60mm mortar mounted in the bed,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_M60_IN_BED,1,1,0,83,2,0,7,Mid-Size Pickup Truck M60 mounted in the bed,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK_SHOOTER_M16,1,1,0,83,2,0,8,Mid-Size Pickup Truck Shooter with M16,0,1,1,OTHER_PLAT_LAND_CIV_MID_SIZE_PICKUP_TRUCK
OTHER_PLAT_LAND_CIV_FULL_SIZE_PICKUP_TRUCK,1,1,0,83,3,0,0,Full-Size Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_CREW_CAB_PICKUP_TRUCK,1,1,0,83,4,0,0,Crew Cab Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_EXTENDED_CAB_PICKUP_TRUCK,1,1,0,83,5,0,0,Extended Cab Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_LONG_BED_PICKUP_TRUCK,1,1,0,83,6,0,0,Long Bed Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_CAB_FORWARD_PICKUP_TRUCK,1,1,0,83,7,0,0,Cab Forward Pickup Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MINIVAN_COMPACT,1,1,0,83,50,0,0,Minivan~ Compact,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MINIVAN_LARGE,1,1,0,83,51,0,0,Minivan~ Large,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MINI_MPV,1,1,0,83,52,0,0,Mini MPV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_VAN,1,1,0,83,70,0,0,Van,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_VAN_EXTENDED,1,1,0,83,71,0,0,Van~ Extended,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_VAN_COMPACT,1,1,0,83,72,0,0,Van~ Compact,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_VAN_WHEELCHAIR,1,1,0,83,73,0,0,Van~ Wheelchair,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_OTHER,1,1,0,83,100,0,0,Delivery Truck Other,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_BOX,1,1,0,83,101,0,0,Delivery Truck Box,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_FOOD_DELIVERY_TRUCK,1,1,0,83,101,1,0,Food Delivery Truck,0,1,1,OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_BOX
OTHER_PLAT_LAND_CIV_WATER_DELIVERY_TRUCK,1,1,0,83,101,2,0,Water Delivery Truck,0,1,1,OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_BOX
OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_FLATBED,1,1,0,83,102,0,0,Delivery Truck Flatbed,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_DELIVERY_TRUCK_STAKE_BED,1,1,0,83,103,0,0,Delivery Truck Stake Bed,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK,1,1,0,84,0,0,0,Single Unit Utility Emergency Truck,0,1,1,0
OTHER_PLAT_LAND_CIV_MINI_CROSSOVER_SUV,1,1,0,84,1,0,0,Mini Crossover SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_COMPACT_CROSSOVER_SUV,1,1,0,84,2,0,0,Compact Crossover SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_CROSSOVER_SUV,1,1,0,84,3,0,0,Mid-Size Crossover SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_FULL_SIZE_CROSSOVER_SUV,1,1,0,84,4,0,0,Full-Size Crossover SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_MINI_SUV,1,1,0,84,5,0,0,Mini-SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_COMPACT_SUV,1,1,0,84,6,0,0,Compact SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_MID_SIZE_SUV,1,1,0,84,7,0,0,Mid-Size SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_FULL_SIZE_SUV,1,1,0,84,8,0,0,Full-Size SUV,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_AMBULANCE_TRUCK,1,1,0,84,50,0,0,Ambulance Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_AMBULANCE_ADV_LIFE_SUPPORT,1,1,0,84,51,0,0,Ambulance Advanced Life Support,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_FIRE_ENGINE,1,1,0,84,52,0,0,Fire Engine,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_AERIAL_LADDER_FIRE_ENGINE,1,1,0,84,53,0,0,Aerial Ladder Fire Engine,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_AIRPORT_FIRE_ENGINE,1,1,0,84,54,0,0,Airport Fire Engine,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_FOREST_FIRE_ENGINE,1,1,0,84,55,0,0,Forest Fire Engine,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_FIRE_CHIEF,1,1,0,84,56,0,0,Fire Chief,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_POLICE_PADDY_WAGON,1,1,0,84,57,0,0,Police Paddy Wagon,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_POLICE_SWAT,1,1,0,84,58,0,0,Police Swat,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_POLICE_BOMB_SQUAD,1,1,0,84,59,0,0,Police Bomb Squad,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_HAZMAT,1,1,0,84,60,0,0,Hazmat,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_NORMAL_HOOK_AND_CHAIN,1,1,0,84,100,0,0,Wrecker Normal Hook And Chain,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_NORMAL_BOOM,1,1,0,84,101,0,0,Wrecker Normal Boom,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_NORMAL_WHEEL_LIFT,1,1,0,84,102,0,0,Wrecker Normal Wheel Lift,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_NORMAL_FLATBED,1,1,0,84,103,0,0,Wrecker Normal Flatbed,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_NORMAL_INTEGRATED,1,1,0,84,104,0,0,Wrecker Normal Integrated,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_HEAVY_HOOK_AND_CHAIN,1,1,0,84,105,0,0,Wrecker Heavy Hook And Chain,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_HEAVY_BOOM,1,1,0,84,106,0,0,Wrecker Heavy Boom,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_HEAVY_WHEEL_LIFT,1,1,0,84,107,0,0,Wrecker Heavy Wheel Lift,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_HEAVY_FLATBED,1,1,0,84,108,0,0,Wrecker Heavy Flatbed,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WRECKER_HEAVY_INTEGRATED,1,1,0,84,109,0,0,Wrecker Heavy Integrated,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_POSTAL_TRUCK,1,1,0,84,120,0,0,Postal Truck,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_STREET_SWEEPER,1,1,0,84,125,0,0,Street Sweeper,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_STREET_SWEEPER_THREE_WHEELED,1,1,0,84,126,0,0,Street Sweeper Three Wheeled,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_OTHER,1,1,0,84,130,0,0,Waste Collection Other,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_FRONT_LOADER,1,1,0,84,131,0,0,Waste Collection Front Loader,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_REAR_LOADER,1,1,0,84,132,0,0,Waste Collection Rear Loader,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_AUTOMATED_SIDE_LOADER,1,1,0,84,133,0,0,Waste Collection Automated Side Loader,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_PNEUMATIC_COLLECTION,1,1,0,84,134,0,0,Waste Collection Pneumatic Collection,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_WASTE_COLLECTION_GRAPPLE,1,1,0,84,135,0,0,Waste Collection Grapple,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_AUTO_RICKSHAW,1,1,0,84,150,0,0,Auto Rickshaw,0,1,1,OTHER_PLAT_LAND_CIV_SINGLE_UNIT_UTILITY_EMERGENCY_TRUCK
OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_CARGO_TRUCK,1,1,0,85,0,0,0,Multiple Unit Cargo Truck,0,1,1,0
OTHER_PLAT_LAND_CIV_TRACTOR_TRAILER_OTHER,1,1,0,85,1,0,0,Tractor Trailer Other,0,1,1,OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_TRACTOR_TRAILER_3_AXLE,1,1,0,85,2,0,0,Tractor Trailer 3 Axle,0,1,1,OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_TRACTOR_TRAILER_2_AXLE,1,1,0,85,3,0,0,Tractor Trailer 2 Axle,0,1,1,OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_TRACTOR_TRAILER_SLEEPER,1,1,0,85,4,0,0,Tractor Trailer Sleeper,0,1,1,OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_CARGO_TRUCK
OTHER_PLAT_LAND_CIV_MULTIPLE_UNIT_UTILITY_EMERGENCY_TRUCK,1,1,0,86,0,0,0,Multiple Unit Utility Emergency Truck,0,1,1,0
OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE,1,1,0,87,0,0,0,Construction Specialty Vehicle,0,1,1,0
OTHER_PLAT_LAND_CIV_LOADER,1,1,0,87,1,0,0,Loader,0,1,1,OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE
OTHER_PLAT_LAND_CIV_LOADER_BACKHOE,1,1,0,87,2,0,0,Loader Backhoe,0,1,1,OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE
OTHER_PLAT_LAND_CIV_ROAD_ROLLER_OTHER,1,1,0,87,3,0,0,Road Roller Other,0,1,1,OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE
OTHER_PLAT_LAND_CIV_ROAD_ROLLER_DOUBLE_DRUM_SMOOTH,1,1,0,87,4,0,0,Road Roller Double Drum Smooth,0,1,1,OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE
OTHER_PLAT_LAND_CIV_ROAD_ROLLER_SINGLE_DRUM_SMOOTH,1,1,0,87,5,0,0,Road Roller Single Drum Smooth,0,1,1,OTHER_PLAT_LAND_CIV_CONSTRUCTION_SPECIALTY_VEHICLE
